Time,WH,Temperature,RH,GloblRad,UVI
2023/4/18 09:00,10368,29,57,1.32,4
2023/4/18 10:00,12124,29.1,58,1.67,5
2023/4/18 11:00,8207,29.2,62,1.1,3
2023/4/18 12:00,6245,29.3,60,0.86,3
2023/4/18 13:00,6206,29.2,51,0.74,2
2023/4/18 14:00,3342,29,49,0.39,1
2023/4/18 15:00,3433,28.7,55,0.4,1
2023/4/18 16:00,3323,28.3,56,0.41,1
2023/4/18 17:00,1502,27.5,62,0.19,0
2023/4/19 06:00,1825,26.3,74,0.22,0
2023/4/19 07:00,5497,27.3,69,0.74,1
2023/4/19 08:00,5532,27.9,65,0.83,2
2023/4/19 09:00,5293,28.4,63,0.79,2
2023/4/19 10:00,6606,29.2,63,0.94,3
2023/4/19 11:00,5443,29.2,63,0.84,3
2023/4/19 12:00,2479,29.5,61,0.38,1
2023/4/19 13:00,1569,29,64,0.19,1
2023/4/19 14:00,702,28.3,65,0.09,0
2023/4/19 15:00,178,27.9,66,0.03,0
2023/4/19 16:00,0,24.4,90,0,0
2023/4/19 17:00,0,23.4,93,0,0
2023/4/20 06:00,0,21.9,98,0.01,0
2023/4/20 07:00,0,22.4,98,0.01,0
2023/4/20 08:00,0,22.3,98,0.01,0
2023/4/20 09:00,293,22,98,0.08,0
2023/4/20 10:00,2197,22.5,98,0.32,1
2023/4/20 11:00,3739,23.1,97,0.47,2
2023/4/20 12:00,4703,23.2,93,0.51,2
2023/4/20 13:00,1610,22.8,96,0.34,1
2023/4/20 14:00,7247,23.5,95,0.62,2
2023/4/20 15:00,2554,23.6,94,0.45,1
2023/4/20 16:00,736,23.5,96,0.12,0
2023/4/20 17:00,307,23.5,94,0.06,0
2023/4/21 06:00,1092,22.5,98,0.17,0
2023/4/21 07:00,3364,23.3,96,0.48,1
2023/4/21 08:00,7618,24.7,84,0.84,2
2023/4/21 09:00,17706,26.2,74,2.33,6
2023/4/21 10:00,19834,27.6,69,2.44,7
2023/4/21 11:00,11737,27.5,66,1.7,6
2023/4/21 12:00,17144,29,60,2.59,8
2023/4/21 13:00,15033,28.7,59,2.13,6
2023/4/21 14:00,11953,27.7,64,1.65,4
2023/4/21 15:00,7327,26.7,66,1.24,2
2023/4/21 16:00,3725,25.6,69,0.57,1
2023/4/21 17:00,1016,25.2,70,0.13,0
2023/4/22 06:00,480,22.6,82,0.06,0
2023/4/22 07:00,414,22.2,92,0.09,0
2023/4/22 08:00,2110,22.9,97,0.26,1
2023/4/22 09:00,7432,24.4,90,0.78,2
2023/4/22 10:00,14997,26,77,2.04,6
2023/4/22 11:00,15838,26.9,69,2.54,7
2023/4/22 12:00,19428,28.5,63,2.54,7
2023/4/22 13:00,16214,28.7,63,2.11,5
2023/4/22 14:00,16470,28.7,63,2.09,4
2023/4/22 15:00,11510,28.4,63,1.6,2
2023/4/22 16:00,6183,26.7,67,0.82,1
2023/4/22 17:00,1964,25.4,70,0.24,0
2023/4/23 06:00,1567,22.4,85,0.24,0
2023/4/23 07:00,3025,23.5,82,0.39,1
2023/4/23 08:00,6864,24.8,74,0.95,2
2023/4/23 09:00,17527,26.9,65,2.41,6
2023/4/23 10:00,20875,28.8,61,2.93,8
2023/4/23 11:00,21990,29.2,57,3.15,9
2023/4/23 12:00,21572,30.5,56,3.12,9
2023/4/23 13:00,19720,29.6,61,2.81,7
2023/4/23 14:00,16001,27.8,65,2.04,5
2023/4/23 15:00,11046,27.6,65,1.49,2
2023/4/23 16:00,6743,26,72,0.92,1
2023/4/23 17:00,2075,25.1,76,0.26,0
2023/4/24 06:00,674,23.4,82,0.12,0
2023/4/24 07:00,5507,24.4,78,0.79,1
2023/4/24 08:00,7144,25.6,74,1.1,3
2023/4/24 09:00,11759,26.1,71,1.62,5
2023/4/24 10:00,20429,27.5,66,2.76,8
2023/4/24 11:00,22117,28,63,3.34,10
2023/4/24 12:00,21478,28.5,63,3.18,10
2023/4/24 13:00,21103,29.2,61,2.89,8
2023/4/24 14:00,17652,28.4,63,2.44,6
2023/4/24 15:00,12588,27.4,68,1.77,3
2023/4/24 16:00,6828,24.5,76,0.96,1
2023/4/24 17:00,2202,23,80,0.27,0
2023/4/25 06:00,674,21,81,0.11,0
2023/4/25 07:00,2018,21.7,81,0.31,1
2023/4/25 08:00,4457,22.8,77,0.52,1
2023/4/25 09:00,4847,22.7,77,0.56,2
2023/4/25 10:00,10817,24.9,73,1.5,5
2023/4/25 11:00,18469,26.6,68,2.59,8
2023/4/25 12:00,10703,26.7,67,1.43,5
2023/4/25 13:00,8348,26,68,1.03,3
2023/4/25 14:00,7656,26,69,0.82,2
2023/4/25 15:00,4638,24.4,73,0.53,1
2023/4/25 16:00,3036,24.6,72,0.34,1
2023/4/25 17:00,232,24,75,0.04,0
2023/4/26 06:00,914,20.8,80,0.15,0
2023/4/26 07:00,2156,20.4,80,0.33,1
2023/4/26 08:00,3150,21.1,77,0.5,1
2023/4/26 09:00,4887,21.3,75,0.67,2
2023/4/26 10:00,13354,23.3,68,1.81,6
2023/4/26 11:00,14107,23.9,65,1.83,7
2023/4/26 12:00,13340,22.3,70,1.42,5
2023/4/26 13:00,13191,24.2,64,1.61,5
2023/4/26 14:00,15260,24.1,63,2.09,5
2023/4/26 15:00,8668,23.5,65,1.2,3
2023/4/26 16:00,3612,22.4,65,0.47,1
2023/4/26 17:00,1346,22.1,66,0.17,0
2023/4/27 06:00,1746,20.7,72,0.26,0
2023/4/27 07:00,4576,21.6,71,0.59,1
2023/4/27 08:00,4333,22.4,67,0.6,2
2023/4/27 09:00,9778,24.4,66,1.26,4
2023/4/27 10:00,21075,25.7,63,2.93,9
2023/4/27 11:00,22840,27.2,60,3.33,10
2023/4/27 12:00,23053,27.7,58,3.06,9
2023/4/27 13:00,21075,27.3,59,2.71,8
2023/4/27 14:00,18005,28.2,57,2.56,6
2023/4/27 15:00,13407,27.6,58,1.81,3
2023/4/27 16:00,7438,26.9,60,1.04,1
2023/4/27 17:00,2511,25.5,68,0.27,0
2023/4/28 06:00,2740,22.7,83,0.41,0
2023/4/28 07:00,8595,24.2,76,1.15,2
2023/4/28 08:00,14371,26.7,59,1.93,4
2023/4/28 09:00,18746,28.8,56,2.65,7
2023/4/28 10:00,21745,30,53,3.14,9
2023/4/28 11:00,23045,31,57,3.37,10
2023/4/28 12:00,22976,29.9,60,3.32,10
2023/4/28 13:00,21524,30.1,59,3.08,9
2023/4/28 14:00,17915,29.9,55,2.6,6
2023/4/28 15:00,13279,28.6,55,1.9,4
2023/4/28 16:00,7508,27.8,58,1.08,1
2023/4/28 17:00,2458,27.2,62,0.25,0
2023/4/29 06:00,2813,24,79,0.4,0
2023/4/29 07:00,8019,25.6,72,1.11,2
2023/4/29 08:00,14139,26.7,66,1.9,4
2023/4/29 09:00,18700,28.4,60,2.63,7
2023/4/29 10:00,21492,29.3,56,3.08,9
2023/4/29 11:00,22975,30.7,56,3.3,10
2023/4/29 12:00,23310,30.6,53,3.48,10
2023/4/29 13:00,21278,30.9,53,3.11,9
2023/4/29 14:00,17494,30.7,52,2.65,6
2023/4/29 15:00,10624,29.8,54,1.58,3
2023/4/29 16:00,3821,28.7,56,0.67,1
2023/4/29 17:00,1140,28.2,59,0.16,0
2023/4/30 06:00,2875,24.3,82,0.42,0
2023/4/30 07:00,8659,25.3,76,1.17,2
2023/4/30 08:00,6384,24,74,0.93,2
2023/4/30 09:00,11066,24.4,71,1.43,4
2023/4/30 10:00,10633,25.4,68,1.4,5
2023/4/30 11:00,15063,26,67,1.88,7
2023/4/30 12:00,19080,26.9,62,2.44,8
2023/4/30 13:00,17304,26.5,62,2.31,7
2023/4/30 14:00,15170,25.5,64,1.79,5
2023/4/30 15:00,7121,25.6,64,1.04,2
2023/4/30 16:00,6281,24.7,65,0.76,1
2023/4/30 17:00,1404,23.8,67,0.18,0
2023/5/1 06:00,2143,21.1,76,0.32,0
2023/5/1 07:00,8751,22.8,71,1.13,2
2023/5/1 08:00,13120,24,70,1.67,4
2023/5/1 09:00,18534,25.8,62,2.52,7
2023/5/1 10:00,21948,27.2,56,3.15,10
2023/5/1 11:00,23267,28.3,54,3.4,11
2023/5/1 12:00,22897,29.5,50,3.37,11
2023/5/1 13:00,21266,29.6,50,3.08,9
2023/5/1 14:00,17793,29.4,50,2.5,6
2023/5/1 15:00,12830,29.1,50,1.85,4
2023/5/1 16:00,7397,27.6,54,0.99,1
2023/5/1 17:00,2163,26.5,58,0.26,0
2023/5/2 06:00,3044,23.8,75,0.46,0
2023/5/2 07:00,7904,25.4,70,1.13,2
2023/5/2 08:00,12998,26.5,66,1.82,4
2023/5/2 09:00,17692,28.2,63,2.54,7
2023/5/2 10:00,21555,29.5,56,3.15,9
2023/5/2 11:00,23130,30.3,54,3.24,10
2023/5/2 12:00,21714,30.1,57,2.94,9
2023/5/2 13:00,17251,29.5,61,2.36,7
2023/5/2 14:00,14575,28.2,65,1.89,5
2023/5/2 15:00,11524,27.6,68,1.6,3
2023/5/2 16:00,7949,26.8,72,1,1
2023/5/2 17:00,2464,25.9,77,0.33,0
2023/5/3 06:00,3348,23.9,83,0.53,1
2023/5/3 07:00,8886,25.1,78,1.31,2
2023/5/3 08:00,14915,27,71,2.05,5
2023/5/3 09:00,18040,27.5,72,2.3,6
2023/5/3 10:00,19750,29.3,66,2.88,9
2023/5/3 11:00,22776,30.1,63,3.24,11
2023/5/3 12:00,21489,30.1,64,2.84,9
2023/5/3 13:00,17330,29.2,66,2.72,9
2023/5/3 14:00,18418,30.1,59,2.73,7
2023/5/3 15:00,12805,30,52,1.96,4
2023/5/3 16:00,7480,29.7,54,1.07,2
2023/5/3 17:00,2453,29,53,0.33,0
2023/5/4 06:00,2571,24.7,81,0.39,0
2023/5/4 07:00,9012,26.4,75,1.18,2
2023/5/4 08:00,9603,28,68,1.52,4
2023/5/4 09:00,18717,29.7,65,2.52,6
2023/5/4 10:00,21853,31.1,61,2.8,8
2023/5/4 11:00,23134,31.9,58,3.21,10
2023/5/4 12:00,23514,32.1,51,3.38,11
2023/5/4 13:00,21622,30.9,59,3.2,10
2023/5/4 14:00,18020,30.2,58,2.67,7
2023/5/4 15:00,12438,30,60,1.81,4
2023/5/4 16:00,7211,29.3,61,1.09,1
2023/5/4 17:00,2181,29,60,0.25,0
2023/5/5 06:00,3135,25.9,75,0.48,1
2023/5/5 07:00,9798,27.8,68,1.35,2
2023/5/5 08:00,15533,29.7,59,2.15,5
2023/5/5 09:00,19653,31,54,2.85,8
2023/5/5 10:00,22665,32.1,52,3.34,11
2023/5/5 11:00,23971,33.2,49,3.53,12
2023/5/5 12:00,22886,33.4,55,3.01,10
2023/5/5 13:00,18622,33.9,51,3.28,10
2023/5/5 14:00,8964,32.5,59,2.69,7
2023/5/5 15:00,13048,31.2,58,1.63,4
2023/5/5 16:00,8471,30.6,60,1.08,1
2023/5/5 17:00,2885,30.1,65,0.32,0
2023/5/6 06:00,1969,26.2,80,0.29,1
2023/5/6 07:00,9955,28.1,70,1.39,2
2023/5/6 08:00,15503,30.2,57,2.17,5
2023/5/6 09:00,20013,31.9,51,2.88,8
2023/5/6 10:00,20940,32,45,3.09,10
2023/5/6 11:00,23536,33.3,45,3.48,12
2023/5/6 12:00,23608,33.9,47,3.51,12
2023/5/6 13:00,21778,32.9,46,3.28,10
2023/5/6 14:00,16723,33,47,2.13,6
2023/5/6 15:00,12875,31.6,50,1.63,4
2023/5/6 16:00,6712,31.2,52,0.91,2
2023/5/6 17:00,1502,30.8,54,0.21,0
2023/5/7 06:00,71,22.2,97,0.04,0
2023/5/7 07:00,378,22.2,97,0.07,0
2023/5/7 08:00,600,22.4,97,0.11,0
2023/5/7 09:00,782,22.7,96,0.13,1
2023/5/7 10:00,4800,23.9,94,0.78,3
2023/5/7 11:00,12396,26.5,73,1.8,7
2023/5/7 12:00,10639,27,78,1.43,6
2023/5/7 13:00,11137,28,73,1.57,6
2023/5/7 14:00,11303,29.2,64,1.34,4
2023/5/7 15:00,3730,28.3,67,0.47,1
2023/5/7 16:00,1471,27.4,76,0.21,0
2023/5/7 17:00,448,25.5,91,0.05,0
2023/5/8 06:00,233,19.5,92,0.04,0
2023/5/8 07:00,1903,20.1,91,0.28,1
2023/5/8 08:00,5228,21.3,84,0.6,2
2023/5/8 09:00,6899,21.8,80,1.2,4
2023/5/8 10:00,11225,23.9,72,2.04,8
2023/5/8 11:00,15907,26,66,2.91,11
2023/5/8 12:00,17256,25.8,67,3.05,11
2023/5/8 13:00,18073,26.8,62,2.78,9
2023/5/8 14:00,18008,27.8,59,2.65,7
2023/5/8 15:00,14242,26.8,60,2.04,4
2023/5/8 16:00,8802,25.7,64,1.25,2
2023/5/8 17:00,2929,24.2,69,0.34,0
2023/5/9 06:00,2702,21.5,70,0.36,0
2023/5/9 07:00,5400,22.2,69,0.78,1
2023/5/9 08:00,9777,22.8,66,1.18,3
2023/5/9 09:00,10601,23.1,65,1.22,4
2023/5/9 10:00,14625,24.7,62,1.87,7
2023/5/9 11:00,12060,24.4,61,1.63,6
2023/5/9 12:00,9779,24.3,59,1.24,5
2023/5/9 13:00,11022,24.7,58,1.39,5
2023/5/9 14:00,8192,24.2,60,0.96,3
2023/5/9 15:00,8338,23.9,61,1,2
2023/5/9 16:00,5860,23.6,63,0.75,1
2023/5/9 17:00,2287,22.6,66,0.26,0
2023/5/10 06:00,1977,21.5,71,0.29,0
2023/5/10 07:00,4403,21.3,68,0.62,1
2023/5/10 08:00,8921,23.6,66,1.64,4
2023/5/10 09:00,13112,25.1,61,2.11,6
2023/5/10 10:00,22381,26.4,56,2.77,9
2023/5/10 11:00,22881,27.5,56,3.13,11
2023/5/10 12:00,21309,27.7,54,3.2,11
2023/5/10 13:00,15040,27.2,54,2.35,7
2023/5/10 14:00,9430,26,58,0.81,4
2023/5/10 15:00,11729,26.9,55,1.75,3
2023/5/10 16:00,7621,26.5,55,1.15,2
2023/5/10 17:00,2328,25,62,0.35,0
2023/5/11 06:00,1548,23.2,78,0.22,0
2023/5/11 07:00,4010,23.8,75,0.48,1
2023/5/11 08:00,5654,24.7,70,0.73,2
2023/5/11 09:00,14699,25.7,66,1.74,6
2023/5/11 10:00,14915,26,65,1.69,6
2023/5/11 11:00,12693,26.9,64,1.33,5
2023/5/11 12:00,19164,27.3,62,1.73,7
2023/5/11 13:00,18191,27.8,59,1.29,5
2023/5/11 14:00,15773,27.5,62,1.92,5
2023/5/11 15:00,12001,27.2,63,1.86,4
2023/5/11 16:00,7114,26.2,68,0.89,1
2023/5/11 17:00,1127,25.5,72,0.17,0
2023/5/12 06:00,1531,24.3,81,0.25,0
2023/5/12 07:00,3943,25.1,80,0.69,1
2023/5/12 08:00,10741,25.7,75,1.07,3
2023/5/12 09:00,15048,27.1,65,1.29,4
2023/5/12 10:00,13463,26.8,69,1.38,5
2023/5/12 11:00,12163,26.9,71,1.36,5
2023/5/12 12:00,10828,26.5,73,1.44,5
2023/5/12 13:00,8351,25.9,77,1.34,5
2023/5/12 14:00,14564,27,71,2.07,6
2023/5/12 15:00,6326,26.1,75,0.77,2
2023/5/12 16:00,3817,25.7,75,0.54,1
2023/5/12 17:00,1762,24.9,79,0.21,0
2023/5/13 06:00,1489,23.8,80,0.21,0
2023/5/13 07:00,3044,24.2,77,0.4,1
2023/5/13 08:00,5939,25.2,72,0.86,2
2023/5/13 09:00,9062,25.9,70,1.22,4
2023/5/13 10:00,11972,26.6,64,1.65,6
2023/5/13 11:00,16797,26.7,63,1.26,5
2023/5/13 12:00,10763,27.7,61,1.24,5
2023/5/13 13:00,11353,26.9,66,1.51,5
2023/5/13 14:00,10587,27.1,66,1.39,4
2023/5/13 15:00,5570,25.7,72,0.69,2
2023/5/13 16:00,4103,25.8,72,0.53,1
2023/5/13 17:00,1380,25.2,73,0.17,0
2023/5/14 06:00,848,23.8,83,0.15,0
2023/5/14 07:00,2196,24.2,75,0.27,1
2023/5/14 08:00,2746,24.4,71,0.32,1
2023/5/14 09:00,4816,24.8,72,0.61,2
2023/5/14 10:00,6392,25.6,71,0.67,3
2023/5/14 11:00,7459,25.9,68,0.94,4
2023/5/14 12:00,5829,25.6,69,0.66,3
2023/5/14 13:00,6401,26.2,66,0.8,3
2023/5/14 14:00,8230,26.1,67,1.07,4
2023/5/14 15:00,3110,25.5,68,0.33,1
2023/5/14 16:00,1622,24.9,71,0.23,1
2023/5/14 17:00,1002,25.3,72,0.13,0
2023/5/15 06:00,2327,23.7,80,0.33,0
2023/5/15 07:00,4284,24.6,75,0.62,1
2023/5/15 08:00,5777,25.3,68,0.76,2
2023/5/15 09:00,8441,26.1,60,1.05,4
2023/5/15 10:00,8010,26.7,54,1.14,4
2023/5/15 11:00,11227,27.6,54,1.41,5
2023/5/15 12:00,12000,28.1,52,1.6,6
2023/5/15 13:00,16061,28.8,50,1.8,6
2023/5/15 14:00,10942,27.5,68,1.21,4
2023/5/15 15:00,8344,27.1,71,1.04,2
2023/5/15 16:00,5581,26.6,72,0.69,1
2023/5/15 17:00,1658,25.7,76,0.2,0
2023/5/16 06:00,2669,24.3,83,0.44,1
2023/5/16 07:00,6592,25.3,76,0.9,2
2023/5/16 08:00,11304,26.9,63,1.64,4
2023/5/16 09:00,12164,28.2,59,1.7,5
2023/5/16 10:00,19634,28.5,59,2.61,8
2023/5/16 11:00,23422,28.7,64,3.18,10
2023/5/16 12:00,15983,29.6,63,2.47,8
2023/5/16 13:00,11058,28.3,64,1.27,4
2023/5/16 14:00,13331,29,52,2.03,5
2023/5/16 15:00,13127,29,51,1.88,4
2023/5/16 16:00,6782,28.1,54,0.9,1
2023/5/16 17:00,2444,26.9,57,0.32,0
2023/5/17 06:00,4128,25.4,71,0.62,1
2023/5/17 07:00,9325,27.2,64,1.42,2
2023/5/17 08:00,15497,29.1,60,2.19,5
2023/5/17 09:00,19641,31.2,56,2.83,8
2023/5/17 10:00,20832,30.5,57,3.21,10
2023/5/17 11:00,23360,31.4,55,3.22,10
2023/5/17 12:00,17027,31.5,55,1.87,7
2023/5/17 13:00,13561,30.8,58,1.38,5
2023/5/17 14:00,8030,29.9,60,1.09,3
2023/5/17 15:00,5114,29.3,63,0.47,1
2023/5/17 16:00,2267,28.8,66,0.36,1
2023/5/17 17:00,1132,28.9,69,0.18,0
2023/5/18 06:00,2509,27.3,75,0.32,0
2023/5/18 07:00,3340,28.1,71,0.43,1
2023/5/18 08:00,5401,28.9,69,0.77,2
2023/5/18 09:00,3987,29.3,70,0.57,2
2023/5/18 10:00,2425,28.6,76,0.37,2
2023/5/18 11:00,5358,29,76,0.86,3
2023/5/18 12:00,12116,29.8,75,1.4,5
2023/5/18 13:00,7216,27.8,82,1.09,4
2023/5/18 14:00,14287,30.4,71,1.76,5
2023/5/18 15:00,10918,30,71,1.25,3
2023/5/18 16:00,4304,29.6,73,0.65,1
2023/5/18 17:00,1943,28.1,83,0.14,0
2023/5/19 06:00,2663,27.4,78,0.37,0
2023/5/19 07:00,8296,29.1,69,1.15,2
2023/5/19 08:00,13823,29.7,67,1.67,4
2023/5/19 09:00,16606,30.4,69,1.49,4
2023/5/19 10:00,3856,27.2,88,0.29,1
2023/5/19 11:00,1517,27.1,92,0.14,0
2023/5/19 12:00,153,26.3,92,0.03,0
2023/5/19 13:00,69,24.4,95,0.03,0
2023/5/19 14:00,120,24,97,0.04,0
2023/5/19 15:00,1071,23.4,93,0.16,0
2023/5/19 16:00,1653,23.6,92,0.33,1
2023/5/19 17:00,921,23.2,91,0.11,0
2023/5/20 06:00,1320,23.9,97,0.18,0
2023/5/20 07:00,3218,24.9,92,0.51,1
2023/5/20 08:00,10533,27.7,79,1.36,4
2023/5/20 09:00,12856,28.6,72,1.66,5
2023/5/20 10:00,17531,30,71,2.07,7
2023/5/20 11:00,17676,31.1,70,2.71,10
2023/5/20 12:00,19114,31.2,68,3.03,10
2023/5/20 13:00,17271,32.1,64,2.92,9
2023/5/20 14:00,18356,31.2,63,2.6,7
2023/5/20 15:00,13335,30.7,64,1.99,4
2023/5/20 16:00,9516,30.2,68,1.22,2
2023/5/20 17:00,3752,29,72,0.48,0
2023/5/21 06:00,2230,26.2,81,0.36,0
2023/5/21 07:00,5270,27.3,74,0.94,2
2023/5/21 08:00,11976,29,69,1.74,4
2023/5/21 09:00,7097,29.5,71,0.89,3
2023/5/21 10:00,13107,29.6,69,1.44,6
2023/5/21 11:00,18710,30.9,69,2.25,9
2023/5/21 12:00,15995,31.8,63,2.64,10
2023/5/21 13:00,13036,32.3,60,2.04,7
2023/5/21 14:00,15237,31.6,64,2.15,6
2023/5/21 15:00,10035,30.6,66,1.53,4
2023/5/21 16:00,8566,30.5,61,1.28,2
2023/5/21 17:00,3034,29.7,69,0.5,0
2023/5/22 06:00,2583,27.3,70,0.35,0
2023/5/22 07:00,3557,27.5,71,0.41,1
2023/5/22 08:00,5552,28.5,68,0.81,3
2023/5/22 09:00,12097,29.9,65,1.96,6
2023/5/22 10:00,16508,30.3,67,2.2,8
2023/5/22 11:00,17762,31,64,2.72,10
2023/5/22 12:00,16864,32.5,59,2.39,8
2023/5/22 13:00,9874,31.3,65,1.59,5
2023/5/22 14:00,7148,31,65,1,3
2023/5/22 15:00,6079,30.9,68,0.72,2
2023/5/22 16:00,4670,30.5,69,0.61,1
2023/5/22 17:00,782,29.8,72,0.1,0
2023/5/23 06:00,827,23.6,88,0.16,0
2023/5/23 07:00,2700,23.3,87,0.44,1
2023/5/23 08:00,5572,24.7,86,0.95,3
2023/5/23 09:00,12186,25.2,79,1.61,5
2023/5/23 10:00,18415,27.4,71,2.58,9
2023/5/23 11:00,22641,27.5,70,3.09,11
2023/5/23 12:00,15575,27.6,71,2.02,7
2023/5/23 13:00,16897,28.4,67,2.23,7
2023/5/23 14:00,16839,28.2,65,2.42,7
2023/5/23 15:00,13293,28.1,63,1.95,4
2023/5/23 16:00,5119,26.2,67,0.64,1
2023/5/23 17:00,928,26.1,67,0.1,0
2023/5/24 06:00,1364,23.8,84,0.2,0
2023/5/24 07:00,4319,25,80,0.66,1
2023/5/24 08:00,11196,26.5,76,1.48,4
2023/5/24 09:00,14613,28.2,72,1.92,6
2023/5/24 10:00,14819,28.8,69,2.26,7
2023/5/24 11:00,16171,28.2,71,1.8,7
2023/5/24 12:00,13471,28,69,1.53,6
2023/5/24 13:00,6066,27.2,71,0.67,3
2023/5/24 14:00,3472,26.7,73,0.56,2
2023/5/24 15:00,2883,26.9,73,0.37,1
2023/5/24 16:00,1668,26.8,73,0.17,0
2023/5/24 17:00,256,23.8,96,0.04,0
2023/5/25 06:00,363,24.4,95,0.07,0
2023/5/25 07:00,1676,24.6,95,0.17,0
2023/5/25 08:00,4796,25.8,84,0.59,2
2023/5/25 09:00,14300,27.8,77,1.97,6
2023/5/25 10:00,14580,29.2,72,2.95,9
2023/5/25 11:00,22362,30.4,64,2.81,10
2023/5/25 12:00,21212,29.6,71,1.37,5
2023/5/25 13:00,21757,30.3,66,3.18,9
2023/5/25 14:00,17497,29.9,66,2.72,7
2023/5/25 15:00,13780,30.4,61,2.05,4
2023/5/25 16:00,8046,30,63,1.21,2
2023/5/25 17:00,2616,29.3,67,0.46,0
2023/5/26 06:00,3881,26.1,78,0.6,1
2023/5/26 07:00,9246,27,76,0.9,2
2023/5/26 08:00,10165,27.8,76,1.29,3
2023/5/26 09:00,14447,29.1,71,1.79,6
2023/5/26 10:00,18783,28.3,77,1.64,5
2023/5/26 11:00,10103,29.9,71,1.82,6
2023/5/26 12:00,12273,30.6,65,1.98,7
2023/5/26 13:00,6235,30.7,64,3.1,9
2023/5/26 14:00,16453,31.2,59,2.64,7
2023/5/26 15:00,13433,31.1,58,1.97,4
2023/5/26 16:00,8010,30.1,60,1.13,2
2023/5/26 17:00,3271,29.5,65,0.53,0
2023/5/27 06:00,344,25.8,90,0.08,0
2023/5/27 07:00,892,26.6,83,0.38,1
2023/5/27 08:00,7623,27.6,79,1.25,3
2023/5/27 09:00,8005,28,76,1.19,3
2023/5/27 10:00,10711,28.6,75,0.92,4
2023/5/27 11:00,10255,30,66,1.71,6
2023/5/27 12:00,14483,31,61,3.36,11
2023/5/27 13:00,17742,30.7,63,2.99,9
2023/5/27 14:00,17909,29.4,68,2.11,6
2023/5/27 15:00,8326,28.9,68,1.29,3
2023/5/27 16:00,3205,28.9,72,0.61,1
2023/5/27 17:00,2183,28.4,75,0.4,0
2023/5/28 06:00,1636,25.4,83,0.27,0
2023/5/28 07:00,4953,26.7,74,0.93,2
2023/5/28 08:00,13047,28,72,1.99,4
2023/5/28 09:00,20160,29.5,67,2.89,8
2023/5/28 10:00,22158,30.1,65,2.55,9
2023/5/28 11:00,22513,31.1,60,3.05,10
2023/5/28 12:00,17758,30.8,67,1.58,6
2023/5/28 13:00,14387,30.9,65,1.76,6
2023/5/28 14:00,14726,31.3,64,2.36,6
2023/5/28 15:00,13484,30.8,64,1.74,4
2023/5/28 16:00,8247,29.9,64,1.25,2
2023/5/28 17:00,3066,29.2,65,0.49,0
2023/5/29 06:00,3681,26.6,82,0.56,1
2023/5/29 07:00,9340,27.7,77,1.3,2
2023/5/29 08:00,14452,29.6,69,2.08,5
2023/5/29 09:00,17144,30.8,69,2.18,6
2023/5/29 10:00,17949,30.6,71,2.52,8
2023/5/29 11:00,19067,30.5,71,2.27,8
2023/5/29 12:00,19064,30.6,70,2.17,7
2023/5/29 13:00,20445,31.1,67,2.68,8
2023/5/29 14:00,17653,31.9,67,2.16,6
2023/5/29 15:00,12348,31.3,66,1.71,3
2023/5/29 16:00,7018,30.8,67,0.82,1
2023/5/29 17:00,3118,30.1,71,0.42,0
2023/5/30 06:00,2424,27.6,81,0.27,0
2023/5/30 07:00,4559,28.5,78,0.58,1
2023/5/30 08:00,10067,29.2,74,1.36,3
2023/5/30 09:00,10112,30.1,72,1.11,4
2023/5/30 10:00,18375,31.5,64,2.6,9
2023/5/30 11:00,21968,33.5,57,3.35,12
2023/5/30 12:00,22154,33.9,54,3.17,11
2023/5/30 13:00,17373,35.3,51,3.03,10
2023/5/30 14:00,18337,35.2,50,2.77,8
2023/5/30 15:00,12304,34.5,53,1.77,4
2023/5/30 16:00,7768,33.8,55,1.38,2
2023/5/30 17:00,3371,32.5,59,0.57,1
2023/5/31 06:00,894,28.3,72,0.18,0
2023/5/31 07:00,4790,28.7,71,0.74,1
2023/5/31 08:00,8597,29.5,67,1.33,4
2023/5/31 09:00,11144,30.8,64,1.53,5
2023/5/31 10:00,11328,31.1,64,1.5,6
2023/5/31 11:00,10636,30.8,64,1.71,7
2023/5/31 12:00,15520,30.8,65,2.35,9
2023/5/31 13:00,22410,32.1,57,3.35,11
2023/5/31 14:00,19624,31.4,61,2.84,8
2023/5/31 15:00,13689,29.6,66,1.35,4
2023/5/31 16:00,6398,28.8,69,0.9,2
2023/5/31 17:00,1998,28.5,67,0.32,0
2023/6/1 06:00,2148,26.7,80,0.15,0
2023/6/1 07:00,3460,27.1,80,0.38,1
2023/6/1 08:00,4261,26.4,85,0.47,2
2023/6/1 09:00,8224,27.2,79,0.99,4
2023/6/1 10:00,11552,29,73,2.46,9
2023/6/1 11:00,16846,30,69,3.28,12
2023/6/1 12:00,24050,30.1,69,3.49,13
2023/6/1 13:00,22270,30.5,65,3.27,11
2023/6/1 14:00,19062,31.1,63,2.82,8
2023/6/1 15:00,14322,31.4,58,2.16,5
2023/6/1 16:00,8748,31.4,57,1.39,2
2023/6/1 17:00,3078,31.1,57,0.57,1
2023/6/2 06:00,2140,27.1,84,0.38,1
2023/6/2 07:00,8589,28,77,1.05,2
2023/6/2 08:00,14956,30.1,66,1.92,4
2023/6/2 09:00,14703,30.8,63,2.15,6
2023/6/2 10:00,18623,31.8,57,2.67,9
2023/6/2 11:00,20385,32.8,55,3.11,11
